"Col0","apoapo_rep1","apoapo_rep2","apoapo_rep3","apoapo_rep4","apoapo_rep5","aposym_rep1","aposym_rep2","aposym_rep3","aposym_rep4","aposym_rep5","symsym_rep1","symsym_rep2","symsym_rep3","symsym_rep4","symsym_rep5","symsym_rep6","apona_rep1","apona_rep2","apona_rep3","nana_rep1","nana_rep2","nana_rep3"
"XM_021037948.1",0,0,2,1788,3,1044,0,59,3,0,0,0,0,0,0,0,0,0,410,0,0,0
"XR_002334976.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037744.1",20,53,0,16,0,170,0,32,46,0,0,0,0,0,1514,51,0,0,0,0,85,93
"XM_021056670.1",11,0,0,0,0,0,129.988053,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0
"XM_021060518.1",0,0,282,0,0,844,0,147,383,0,1406,0,0,0,0,0,0,0,304,0,0,0
"XM_021059862.1",729,2759,2012,1750,795,714,1537,1274,645,244,0,0,1,7,2218,1,1849,1777,581,3459,10190,8299
"XM_021045251.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047085.1",0,0,0,0,0,0,0,92.244229,0,0,0,0,0,0,0,0,0,0,0,262.681408,1786.952147,0
"XM_021041533.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042212.1",0,0,0,0,0,0,0,4,192,0,0,0,0,0,0,0,0,0,0,177,686,0
"XM_021061202.1",12.498963,24.494617,0,116.972848,0,0,2,0,0,0,0,0,4.5,0,0,15.5,0.064354,0,0.5,43.951278,0,0
"XM_021053461.1",0,0,0,0,0,0,0,67,24,0,0,0,0,0,0,0,0,0,0,0,321,0
"XM_021040332.1",0,0,127.614717,0,0,0,290.380136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021056616.1",3286,0,1030,0,6417,0,5175,2376,2474,8175,0,1,0,0,0,0,0,5294,1735,4675,18995,8903
"XM_021036231.1",0,0,0,0,0,0,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
"XM_021057340.1",0,0.999444,0,0,0,2.27724,225.907962,0,0,869.716106,0,0,0,0,0,0,0,0,0,0,0,1.997447
"XM_021043370.1",26,0,0,0,0,0,0,52,31,0,0,0,0,0,0,0,0,0,0,302,0,0
"XM_021060640.1",495,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040912.1",3,0,34,0,0,568,0,48,246,0,0,0,0,0,0,0,0,0,0,215,3332,0
"XM_021040525.1",929.262513,1142.952764,431.999216,1347.640717,0,0,82.261296,847.445306,808.3221,366.200351,0,0,1603.451895,0,0,3679.958363,346.17774,2085.681856,540.094093,2378.836863,1979.499721,4.20429
"XM_021058836.1",8,0,0,0,0,0,240,2,0,0,0,0,74,0,0,0,0,0,0,0,0,0
"XM_021061752.1",18,0,246.390721,0,0,0,46.396618,416.941318,0,13,488.996876,0,112,0,0,0,0,0,1306,946.463411,0,2894
"XM_021050006.1",0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047692.1",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021056914.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021060750.1",1015.780473,0,0.636,0,172.076092,927.451288,776.08998,51.463293,0,812.926119,5.163804,0,0,2121.497127,3.242407,0,340.57422,0,0,0,0,999.843055
"XM_021059775.1",0,0,0,0,0,1,0,0,0,59.121258,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021041848.1",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"XM_021047009.1",2757,0,0,0,0,32,0,187.862105,0,0,0,0,0,0,0,0,0,0,0,175.343395,0,7238
"XM_021037444.1",0,0,0,0,0,0,0,188.462701,0,0,0,0,0,0,0,0,0,1006,1138.035204,14078.008631,400.54387,0
"XM_021054530.1",1495,800,0,4,0,0,123,24,134,0,2,0,0,0,4,0,0,1259.765229,514,0,1,23
"XM_021050000.1",0,0,0,0,0,0,0,1.779474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021060412.1",1262,617,67,13,2,54,25,275,1,63,3,20,0,7,476,11,643,526,1,1140,2,0
"XM_021047615.1",0,0,0,211,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"XM_021054789.1",0,0,0,0,0,0,0,0,113.679038,0,185,0,0,0,149,470.934448,0,0,0,0,0,0
"XM_021041781.1",0,0,0,1.091597,0,1.363541,0,2.054907,90.620201,3,1,0,1,1.005801,10.487411,1.00095,0,0,1.015514,8.065082,26.462969,0
"XM_021039600.1",4,1,59.555749,0,0,0,0,94.13506,31.286666,0,0,0,0,0,457,0,0,0,187.744065,133.020624,0,267
"XM_021044584.1",0,0,0,0,2779,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021045384.1",0,0,0,0,0,0,0,4,0,0,0,0,0,0,2223,0,263,0,0,0,0,0
"XM_021058026.1",335.867377,291.800997,100.793452,58.477986,0,0,1552.727567,128.413956,55.786243,8.913122,0,0,0,0,30.381134,0,0,916.315314,724.831572,270.613271,0,1220.141409
"XM_021050756.1",0,0,269,1207,0,0,0,45,0,9,134,0,0,1129,0,0,0,0,0,884,3763,1044
"XM_021042135.1",344,0,36,0,0,0,871,152,6,259,0,0,0,1,0,0,0,227,0,93,1124,999
"XM_021042368.1",0,1,246,4479,0,3278,1568,544,0,0,2,0,0,0,4488,0,0,458,1218,1447,227,24258
"XM_021048658.1",0,2641,0,0,0,16,0,115.833986,0,1800.408416,0,0,0,0,0,0,0,36.063703,0,0,1170.673096,0
"XM_021050448.1",1950,0,1305,8537,4398,4086,1821,1784,1722,3040,0,0,0,0,0,0,0,0,3595,3846,9657,11466
"XM_021042833.1",2094.701181,4.02971,11,4,0,0,55,149,535.400333,0,5,2,0,0,0,0,0,26.021438,177.105462,0,0,313.084776
"XM_021054478.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021039488.1",0,0,225.838933,0,1066.846885,324.568629,0,40.349985,0,48.026511,0,0,0,0,0,0,0,254.432746,316.714494,305.56967,692.226353,0
"XM_021059272.1",773,0,63,1284,0,1453,0,130,398,0,0,0,3,0,1,1,0,0,326,503.322102,2,261
"XM_021061415.1",0,0,280,187,0,1,1175,281,194,0,0,0,17,0,0,2491,0,0,0,0,0,0
"XM_021049885.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021043279.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021052379.1",0,0,1,0,0,2,16,107,0,0,0,0,0,0,0,1,0,0,0,13,361,0
"XM_021053307.1",0,0,119,2327,0,0,965,271,464,0,1,0,0,0,0,0,0,665,905,419,0,0
"XM_021043681.1",0,0,0,56.227387,0,0,0,110.951796,0,0,0,0,0,0,0,0,0,2.150438,0,70.027897,0,2280.761017
"XM_021048843.1",4,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,1327,0,0
"XM_021048300.1",5878,14818,2033,5235,4749,19910,11088,4269,6082,11097,162,594,2960,13949,3736,23937,2660,4160,7358,14707,10491,20166
"XM_021047904.1",0,0,0,0,0,0,67,2,0,0,4,0,2.59725,0,0,0,0,0,0,0,0,0
"XM_021052226.1",0,0,5.225524,0,0,0,0,4.402086,0,0,2.251682,0,0,717.744087,0,0,0,0,0,9.070905,0,37.62315
"XM_021050772.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0
"XM_021060988.1",0,0,0,0,0,729.817613,2,8,62,0,0,0,0,0,4,0,4,0,0,0,0,0
"XM_021059792.1",2,0,24,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,188,0,0
"XR_002334947.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061301.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0
"XM_021038100.1",484.957436,3079,258,1469.84772,0,256,248,492,391,330,0,2977.998039,2,9,0,2827.467147,0,383,335,304,2405.183893,9930
"XM_021057174.1",209,484,220,315,1615,3,1528.803958,320.71766,0,1,1,1775.679118,0,13,1074.686569,114,0,0,26,517.233384,502,1329.34083
"XR_002334641.1",37,0,0,0,0,16,194,2,0,0,0,0,0,0,654,0,0,0,40,11,4,0
"XM_021039701.1",0,204,101,0,0,366,1243,33,8,0,0,0,0,0,0,0,0,0,0,0,440,0
"XM_021045230.1",17,0,0,0,0,1778,294,1,0,0,187,0,0,0,0,0,9,1144,0,3,2490,3538
"XM_021056719.1",0,0,0,0,0,0,0,0,3.276472,20.480722,0,0,0,0,0,0,1,0,0,0,0,0
"XM_021056772.1",3550,2041,1748,3829,2535,3893,7340,2924,6062,4211,410,0,261,5,3306,7107,1831,5420,9387,5230,15473,40486
"XM_021041559.1",44,0,0,0,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042119.1",0,0,0,376,0,0,376,88,0,0,1,0,0,0,0,0,15,248,162,0,789,968
"XR_002334492.1",159.572813,932.600982,806.949753,3209.865229,84.991565,2727.031353,0,870.910202,0,1102.336075,0,0,0,0,0,1,0,520.654511,1635.814529,264.596836,832.483018,406.272787
"XM_021056863.1",2,0,0,0,0,515,30,516.67366,412,0,1,0,0,136,0,0,0,443,1833,10527,0,0
"XM_021057766.1",0,0,0,0,0,485.480067,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"XM_021061244.1",42.389256,0,0,0,0,0,27.667058,1,0,0,11,4,0,0,0,0,0,11,0,0,2,0
"XM_021056101.1",0,0,0,0,0,0,0,28,78,0,901,0,0,0,42,0,0,0,0,0,1054,0
"XM_021058217.1",480,657,144,1135,0,0,680,541.838268,0,0,0,1,0,0,0,0,0,1499,148,477.483783,1589,1053
"XR_002334615.1",0,0,2,12,0,119,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"XM_021053652.1",52,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,893,151,0,0
"XM_021049938.1",216,515,597,0,2247,0,2201,2181,1291,1303,0,202,19,0,0,10134,4074,1147,5506,1677,7584,14439
"XM_021057883.1",178.514041,0,0,0.00923,0,0,369.178018,113.581198,0.173761,0,0,0,0,0,0,0,0,18.535585,0,458.278987,0,254.410433
"XM_021060763.1",2918.444833,502.528747,524.543582,199.010345,412.497079,2438.459268,1347.84534,217.319119,241,417.941992,0,174,23,0,536,1851.5948,73,853.17476,165.263135,493.753207,1601.832725,756.664795
"XM_021052087.1",12,0,0,0,0,144.941026,0,15.414886,0,0,0,0,0,0,0,0,0,8.347904,0,0,275.011397,0
"XM_021044414.1",695.791017,0,239.21719,151.45311,0,27.5,153.245251,17.666596,272.23521,327.49982,0,0,0,0,0,57.998097,5,0,256.999056,671.407305,603.652642,1177.371411
"XM_021036480.1",560.206799,250.159655,153.6237,206.361967,545.787947,304.67891,123,313.587084,93.526101,310.826029,0,0,0,0,762.110479,1119.705079,277.437889,597.452207,339.384067,477.521564,1095.150646,2004.7224
"XM_021061481.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.773265,2358.765715,0
"XM_021060041.1",0,0,0,0,0,0,402,12,0,0,0,0,0,0,134,0,0,0,0,389,0,0
"XM_021044960.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021058592.1",0,0,121,0,0,1,0,11,0,34,0,0,0,0,0,0,411,0,0,33,0,0
"XM_021060686.1",174,0,0,0,0,0,1566,0,492,0,0,0,0,0,0,0,0,0,0,0,3106,0
"XR_002334521.1",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"XM_021061004.1",0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
"XM_021041290.1",19,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0
"XR_002335217.1",103,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"XM_021039709.1",0,0,0,0,0,2,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021036645.1",2,0,0,0,0,14,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0
"XM_021040819.1",35.766614,0,2360.509717,0,0,0,769.239312,2905.351274,1408.844099,438.198991,0,0,332.460005,0,0,0,977.450664,4216.844663,2362.856822,2200.521183,9740.65012,15078.94343
"XM_021053940.1",0,0,158,0,0,38,1099,238,369,553,0,0,0,0,0,0,0,356,331,236,0,0
"XM_021042699.1",61.032985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021038537.1",14,0,0,3.950684,0,97,209.708476,45.123022,3.023534,6,14,0,0,0,0,3,0,0,11.888872,291.517774,95,11.101492
"XM_021042910.1",1,19.086914,12.56762,14,0,0,0,24.804084,5,21.884816,3,0,0,0,0,18,0,0,0,1.354392,704.35838,0
"XM_021045722.1",0,0,46,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021056555.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021049942.1",86,0,0,54,0,104,0,28,0,0,0,0,0,0,0,0,0,0,0,164,162,266
"XM_021047321.1",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021053434.1",423.185491,0,135.134704,0,992.969307,0,1813.832078,105.6318,80,0,0,0,0,0,0,0,0,0,175.522096,1288.535785,1236.480816,3668.188594
"XM_021040275.1",12883,21203,3363,9134,17620,23239,26583,9199,18764,13166,1301,1230,11624,18145,17178,24745,4620,12542,19039,28864,30020,42653
"XM_021058421.1",0,0,0,0,0,0.000001,0,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021044620.1",42.568032,113.69201,101.7471,273.759291,102.194184,1484.771212,123.829971,23.441297,13.338503,72.56459,103.705889,3,33,0,1.001517,644.494833,59.416795,45.314308,136.213005,2.38045,0,691.109011
"XM_021036412.1",0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,13,0,0,361
"XM_021041899.1",0,0.009027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042301.1",935,0,827,2784,3831,2549,330,1510,1967,2408,0,0,4656,0,6048,0,142,1567,2820,2221,17180,5534
"XM_021038662.1",0,0,0,0,0,0,308.22273,16.905218,0,591.057101,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021043915.1",46.921706,1,1.049548,1.034314,0,99.329917,56.324278,6.241623,1.005114,0,10.018729,2,0,0,0,0,0,0,2.078584,11.135948,17.043564,20.611034
"XM_021053191.1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021043695.1",171,0,0,0,0,0,0,181,0,0,9,0,0,0,0,0,0,0,0,800,4416,4494
"XM_021051936.1",348,1275,482,1044,3339,1729,3302,440,2768,442,1,0,2,0,0,16,0,1996,888,1155.716241,141.02737,3157
"XM_021061868.1",61,0,143,0,0,918,0,103,0,0,0,0,0,0,2683,5,0,0,0,442,0,1499
"XM_021037171.1",586.217387,758.237032,621.102977,34,199,254.521791,2319.468086,399.230908,461.601069,868.092537,86.237892,0,0,2012.195872,738,542,140.397495,716.747114,569.953244,3397.7359,2828.597104,1629.973121
"XM_021037268.1",58,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,825,0,44,0,0
"XM_021049132.1",0,1205,145,1343,932,65,1904,560,0,0,7,0,0,0,0,0,0,219,931,217,2966,0
"XM_021050447.1",1277.46021,0,47.95106,3.926716,757.169342,2028.393932,844.685805,424.397433,279.278184,475.746304,10.702168,0,0,787.936366,0,0.992239,0,480.209377,134.865241,2596.498619,4885.109415,30.198593
"XM_021039658.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021041665.1",0,1503,556,0,0,0,2472,167,518,0,0,0,0,0,0,0,0,5,700,640,1868,0
"XM_021043122.1",50,0,0,1211,0,0,0,202,558,0,0,0,0,0,0,0,2698,0,0,1385,0,3596
"XM_021061420.1",0,0,0,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0,547,0
"XM_021040470.1",0,0,0,0,0,0,0,2.046419,0,0,0,0,0,0,0,0,0,0,0,16.021194,0,0
"XM_021040944.1",35,0,157,0,2611,7,1,416,3,0,46,0,0,0,0,0,0,0,26,0,48,404
"XM_021051720.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051569.1",15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"XM_021037943.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042243.1",0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,574.489101,839.151497,0,0
"XM_021038523.1",0,0,0,161.46255,6.37947,226,57.705753,0.00005,0,0,0,0,0,18,0,10563.090128,67,0,0,84.270014,78.625958,105.469701
"XM_021042571.1",39.058093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047905.1",1,0,0,0,0,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021043163.1",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037400.1",957.752807,207,157.86857,0,0,0,1989.309202,824.286106,0,4225,1086.23763,0,0,0,4,19.005125,651,2426,4.000971,4917.546653,4627,1300.215515
"XM_021050866.1",32,0,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"XM_021040245.1",287.422657,0.19027,241.599523,0,1075.998675,2948.455845,345.961098,1039.350816,1509.706072,344.288551,0,0,432,0,0,4264.64233,0,1783.294405,1348.478321,3092.019558,1792.998098,1873.232382
"XM_021047806.1",699,0,283,3339,0,406,2173,558,1115,1450.008449,0,0,0,0,0,0,0,1913,389,817,3288,0
"XM_021061564.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021050196.1",0,0,0,0,452,0,94,207,272,0,0,0,0,0,0,20,0,2,0,1179,1,0
"XM_021053480.1",0,85,45.089131,0,127.078686,0,0,36.281127,0,0,0,1,0,0,0,278.225212,0,0,0,0,0,0
"XM_021047391.1",70.922753,0,4.639143,75.452171,0,0,10.013706,13.802353,50.920348,0,0,0,0,0,64.260702,205.777467,0,25.462734,0,55.470787,0,282.171586
"XM_021040706.1",0,0,460.252861,1573.109652,1963.895483,382.918687,1373.58557,615.20364,1041.362381,179.766924,1,3,0,0,0,0,908.28143,0,729.396258,774.034546,1,29.640254
"XM_021038267.1",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037510.1",93,0,227,94,0,60,893,304,0,939,0,0,0,0,0,0,0,1717,0,0,0,411
"XM_021049265.1",388.795275,0,12.008885,232.35308,0,0,317,75.525629,0,0,3,0,0,0,0,0,0,42,0,87.729966,0,0
"XM_021052542.1",23,0,189,1467,1560,91,0,313,23,0,0,0,0,0,0,0,0,930,1803,382,1974,1
"XM_021051721.1",53,0,4,0,0,0,107,9,0,0,0,0,0,0,0,0,0,65,0,169,0,0
"XM_021038123.1",0,0,0,0,0,0,0,1.811227,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0
"XM_021038098.1",0,903,62,0,0,0,3468,81,0,147,0,1,0,0,0,0,0,199,0,236,771,294
"XM_021050788.1",0,0,593.39107,0,6063.356876,0,4746.825119,2262.110601,0,1235,0,0,0,0,0,0,0,27,0,1652,20079.153748,3457.089366
"XM_021041004.1",0,0,54.535015,0,412.830721,0,434.923091,58.503236,0,0,0,0,468.315617,0,0,0,0,134.802137,0,0,289.358607,103.474627
"XM_021042224.1",3,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,111,0,309,0,0
"XM_021048257.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.311066,543.808386,0,53.775986
"XM_021058423.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"XM_021044057.1",3.459677,337.925466,0,0.019037,0,0,0,0.000008,0,0,0.117944,0,0.201171,4.031419,0,0.757706,3.269827,0.027806,0,481.881297,0,46.965815
"XM_021050661.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021045853.1",2189,275,714,1192,347,0,232,1098,718,0,0,0,0,1,264,0,440,1810,2569,2725,4388,19102
"XM_021059176.1",1,0,0,0,0,3712.799055,0,12,1,1.008804,0,0,0,0,0,0,0,0,0,414.432446,0,0
"XM_021056741.1",0,0,0,1,0,293,0,10.849781,67,0,0,0,0,0,0,990.223587,0,0,0,0,0,0
"XM_021039012.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021060375.1",3907,2227,457,2183,0,4684,0,672,0,0,2,0,0,1381,0,0,0,0,571,609,0,2366
"XM_021057268.1",22,0,0,0,0,2056,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002334364.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048798.1",0,0,286.962882,9.820433,0,0,1206.635329,71.573805,234.242113,5.285296,2.102417,0.615009,548.857448,0.003666,0,15.198982,31.111822,0,381.937016,3.351283,0,0
"XM_021045610.1",0,0,0,0,0,0,0,26,0,0,3,0,0,0,1,0,0,0,0,0,0,0
"XM_021040675.1",173.788359,73,71.223649,92.678699,0,8.043841,613.88318,108.826611,333.05535,86,22,0,0,0,0,0,266.656893,181.105843,342.766858,513.107318,123.293821,2603.326624
"XM_021049311.1",3.715023,0,0,0,0,0,0,4.35054,0,0,0,0,0,0,0,0,0,0,0,14.703459,145.36874,1.334999
"XM_021056469.1",615,0,3,0,0,9,663,81,0,0,5,0,0,0,0,0,1,0,0,10,0,278
"XM_021060990.1",21,39,1.232331,98.552091,0,0,0,220.650973,2,0,1,0,0,465.379175,0,0,0,0,0,214.388606,0,0
"XM_021043794.1",214.921681,0,0,2,0,319,650.104113,1.065174,0,336,26.408115,782,433,0,0,115,0,30.66339,3,157,6,158.325892
"XM_021037705.1",0,0,0,0,0,0,0,5.626368,0,0,114,0,0,0,0,0,0,0,0,0,0,0
"XM_021043502.1",0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"XM_021037009.1",0.152595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021052775.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021046833.1",1,0,0,0,0,142,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
"XM_021054575.1",0,0,0,0,0,26.003517,0,0,0,0,0,0,0,0,1.014724,0,0,0,0,5.378678,2.771936,0
"XM_021037934.1",5,1761,77,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021058304.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83127,0,1.001108,1.005267
"XM_021041353.1",0,0,0,1,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,25,48,0
"XM_021058556.1",0,2777,48,132.976147,0,2141.791722,0,211.918201,0,50,0,0,0,0,0,6468,0,0,1429,0,0,1010.258973
"XM_021040034.1",0.00001,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.000009,0.000001,74
"XM_021051850.1",0,0,4.064811,10.055427,0,2.019627,0,4,0,0,0,0,0,0,0,1,0,7,10,171.95322,47.896571,0
"XM_021041824.1",45,0,0,0,0,0,304,26,0,0,0,0,0,0,1517,0,0,100,0,876,0,0
"XR_002334793.1",0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061029.1",0,3,0,0,0,3,238,25,45,0,137,0,0,0,14,13,0,0,0,86,0,0
"XM_021041570.1",890,221,1304,6685,0,3847,0,1509,0,4603,0,0,0,0,0,16283,3481,7470,3000,7142,0,1180
"XM_021058344.1",534,0,563,0,351,422,1226,421,1778,0,0,0,0,0,0,0,570,1647,832,57,1845,7354
"XM_021057159.1",9,14,1,29.018,15.522285,0,30.636004,33.528198,32,0,0,0,0,0,40,0,0,21,100.133689,37,177.532566,50.144974
"XM_021054354.1",26,0,456,0,0,0,124,275,208,0,0,0,0,0,0,1,0,0,1328,515,0,1
"XM_021056779.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021052383.1",0,0,0,0.000003,0,0.000025,0,0,0,0,0,0,0,0,0,0,0,0.000035,0,0,0,0
"XM_021055835.1",0,1,0,0,0,13,0,24,0,0,16,0,0,0,0,0,0,0,213,0,0,1625
"XM_021061655.1",304.941016,839.760099,122.992236,816.22182,0,0,248.437386,372.242361,9.041614,331.988168,0,0,0,0,701.154915,2688.128358,0,612.663311,636.31873,1188.948136,1684.116768,5937.44646
"XM_021040291.1",0,0,0,0,0,0,0,8,0,151,0,0,0,0,105,0,0,100,0,119,0,0
"XM_021060020.1",1899,0,804,3076,2051,2643,3707,559.851049,49,0,0,0,0,5172,0,431,0,666,815,1533.337379,1938,121.949525
"XM_021052390.1",7750,5055,1855,3242,4315,1753,6995,3143,6979,5428,531,211,5673,2024,1004,9159,1426,6731,4116,7855,17538,17796
"XM_021038260.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002335458.1",83.739013,0,0,0,0,0,0,22.662454,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"XM_021055416.1",0,202.017378,95.992651,318.48252,81.641325,103.701026,614.181153,161.30856,4.464788,751.677687,0,0,194.880458,0,482.065933,65.066808,56.305611,281.832584,635.355703,136.913604,427.165645,1302.652605
"XM_021051013.1",6.207822,0,0,1.001197,10,38.336304,3.00246,1.005002,7,4.327193,8,0,5,3,0,6.006876,0,0,2.007106,7.172963,3.006184,6.033104
"XM_021058359.1",16393,9986,1434,17383,6909.464171,9627,9673,5808,8352,3595,68,2570,0,10316,0,84,3146,6027,2680,5032,53001,12596.020982
"XM_021061686.1",2,0,0,0,0,0,49,282,0,0,0,0,0,0,0,0,0,0,0,747,0,0
"XM_021047703.1",0,0,309,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,105,0,0,410
"XM_021043245.1",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057535.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002334367.1",0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,333,171,0,0
"XM_021038596.1",16,2340,53.153592,3248.550184,0,796.930213,0,141,601,0,0,0,0,0,0,0,0,2396.950196,0,0,1098,1042.242914
"XM_021050720.1",0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021043507.1",0,0,0,0,0,0,1.001823,2.001701,0,0,0,0,0,0,0,0,0,0,1.002604,329.678811,0,0
"XM_021040626.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0
"XM_021038052.1",214,3,1,0,0,4,576,59,0,825,0,0,0,0,0,0,0,143,0,0,0,0
"XR_002334797.1",36.036658,0,191,251,0,1,25,112,92,256,86,0,0,0,0,0,0,3,5,173,1414,1018.528715
