"Repeat(Date)","Algae","Well_ID","Larvae","Number of Symbionts","Time_post_infection"
"V","C. velia","CV10",6,0,"10"
"V","C. velia","CV10",7,0,"10"
"V","C. velia","CV10",8,1,"10"
"V","C. velia","CV10",9,0,"10"
"V","C. velia","CV10",10,0,"10"
"V","C. velia","CV10",11,0,"10"
"V","C. velia","CV10",12,0,"10"
"V","C. velia","CV10",13,1,"10"
"V","C. velia","CV10",14,0,"10"
"V","C. velia","CV10",15,0,"10"
"V","C. velia","CV10",16,0,"10"
"V","C. velia","CV10",17,0,"10"
"V","C. velia","CV10",18,0,"10"
"V","C. velia","CV10",19,0,"10"
"V","C. velia","CV10",20,0,"10"
"V","C. velia","CV10",21,0,"10"
"V","C. velia","CV10",22,0,"10"
"V","C. velia","CV10",23,1,"10"
"V","C. velia","CV10",24,0,"10"
"V","C. velia","CV10",25,0,"10"
"V","C. velia","CV10",26,0,"10"
"V","C. velia","CV10",27,0,"10"
"V","C. velia","CV10",28,0,"10"
"V","C. velia","CV10",29,0,"10"
"V","C. velia","CV10",30,1,"10"
"V","C. velia","CV10",31,3,"10"
"V","C. velia","CV10",32,0,"10"
"V","C. velia","CV10",33,0,"10"
"V","C. velia","CV10",34,0,"10"
"V","C. velia","CV10",35,0,"10"
"V","C. velia","CV10",36,1,"10"
"V","C. velia","CV10",37,0,"10"
"V","C. velia","CV10",38,0,"10"
"V","C. velia","CV10",39,0,"10"
"V","C. velia","CV10",40,0,"10"
"V","C. velia","CV10",41,0,"10"
"V","C. velia","CV10",42,0,"10"
"V","C. velia","CV10",43,0,"10"
"V","C. velia","CV10",44,0,"10"
"V","C. velia","CV10",45,2,"10"
"V","C. velia","CV10",46,0,"10"
"V","C. velia","CV10",47,0,"10"
"V","C. velia","CV10",48,2,"10"
"V","C. velia","CV10",49,0,"10"
"V","C. velia","CV10",50,0,"10"
